2024-07-24 00:02, success, 0.128610
2024-07-24 12:01, success, 0.383523
2024-07-25 00:02, success, 0.301377
2024-07-25 12:01, success, 0.150931
2024-07-26 00:02, success, 0.148278
2024-07-26 12:01, success, 0.342005
2024-07-27 00:02, success, 0.114229
2024-07-27 12:01, success, 0.085309
2024-07-28 00:02, success, 0.153173
2024-07-28 12:01, success, 0.329320
2024-07-29 00:02, success, 0.368805
2024-07-29 12:01, success, 0.048960
2024-07-30 00:02, success, 0.150958
2024-07-30 12:01, success, 0.197440
2024-07-31 00:02, success, 0.347401
2024-07-31 12:01, success, 0.133036
2024-08-01 00:03, success, 0.063924
2024-08-01 12:01, success, 0.118140
2024-08-02 00:02, success, 0.225807
2024-08-02 12:01, success, 0.058503
2024-08-03 00:02, success, 0.152531
2024-08-03 12:01, success, 0.259095
2024-08-04 00:02, success, 0.262076
2024-08-04 12:01, success, 0.181306
2024-08-05 00:02, success, 0.342550
2024-08-05 12:01, success, 0.154517
2024-08-06 00:02, success, 0.231262
2024-08-06 12:01, success, 0.162802
2024-08-07 00:02, success, 0.131155
2024-08-07 12:01, success, 0.401901
2024-08-08 00:02, success, 0.224698
2024-08-08 12:01, success, 0.205790
2024-08-09 00:02, success, 0.179084
2024-08-09 12:01, success, 0.151420
2024-08-10 00:02, success, 0.333821
2024-08-10 12:01, success, 0.322362
2024-08-11 00:02, success, 0.557009
2024-08-11 12:01, success, 0.181101
2024-08-12 00:02, success, 0.132083
2024-08-12 12:01, success, 0.220667
2024-08-13 00:02, success, 0.319100
2024-08-13 12:01, success, 0.340789
2024-08-14 00:02, success, 0.424761
2024-08-14 12:01, success, 0.148482
2024-08-15 00:02, success, 0.115294
2024-08-15 12:02, success, 0.105689
2024-08-16 00:02, success, 0.086221
2024-08-16 12:01, success, 0.253842
2024-08-17 00:02, success, 0.116341
2024-08-17 12:00, success, 0.210497
2024-08-18 00:02, success, 0.135218
2024-08-18 12:01, success, 0.273853
2024-08-19 00:02, success, 0.065427
2024-08-19 12:01, success, 0.093770
2024-08-20 00:02, success, 0.140046
2024-08-20 12:01, success, 0.129138
2024-08-21 00:02, success, 0.129636
2024-08-21 12:01, success, 0.164182
2024-08-22 00:02, success, 0.131278
2024-08-22 12:01, success, 0.197260
2024-08-23 00:02, success, 0.140722
2024-08-23 12:01, success, 0.279207
2024-08-24 00:02, success, 0.152341
2024-08-24 12:01, success, 0.136819
2024-08-25 00:02, success, 0.172385
2024-08-25 12:01, success, 0.155452
2024-08-26 00:02, success, 0.261614
2024-08-26 12:01, success, 0.404653
2024-08-27 00:02, success, 0.144252
2024-08-27 12:01, success, 0.068019
2024-08-28 00:02, success, 0.182770
2024-08-28 12:01, success, 0.473677
2024-08-29 00:02, success, 0.134833
2024-08-29 12:01, success, 0.133925
2024-08-30 00:02, success, 0.142285
2024-08-30 12:01, success, 0.131398
2024-08-31 00:02, success, 0.166809
2024-08-31 12:01, success, 0.201718
2024-09-01 00:03, success, 0.127376
2024-09-01 12:01, success, 0.321471
2024-09-02 00:02, success, 0.220293
2024-09-02 12:01, success, 0.163027
2024-09-03 00:02, success, 0.249813
2024-09-03 12:01, success, 0.089246
2024-09-04 00:02, success, 0.140693
2024-09-04 12:01, success, 0.305904
2024-09-05 00:02, success, 0.127757
2024-09-05 12:01, success, 0.138280
2024-09-06 00:02, success, 0.111814
2024-09-06 12:01, success, 0.154870
2024-09-07 00:02, success, 0.089987
2024-09-07 12:01, success, 0.130137
2024-09-08 00:02, success, 0.116137
2024-09-08 12:01, success, 0.047815
2024-09-09 00:02, success, 0.410572
2024-09-09 12:01, success, 0.125481
2024-09-10 00:02, success, 0.223848
2024-09-10 12:01, success, 0.166059
2024-09-11 00:02, success, 0.127939
2024-09-11 12:01, success, 0.204730
2024-09-12 00:02, success, 0.177906
2024-09-12 12:01, success, 0.128054
2024-09-13 00:02, success, 0.340880
2024-09-13 12:01, success, 0.146856
2024-09-14 00:02, success, 0.266469
2024-09-14 12:01, success, 0.113031
2024-09-15 00:02, success, 0.338463
2024-09-15 12:01, success, 0.251194
2024-09-16 00:02, success, 0.326751
2024-09-16 12:01, success, 0.428714
2024-09-17 00:02, success, 0.278158
2024-09-17 12:01, success, 0.207845
2024-09-18 00:02, success, 0.172678
2024-09-18 12:01, success, 0.073707
2024-09-19 00:02, success, 0.102191
2024-09-19 12:01, success, 0.458043
2024-09-20 00:02, success, 0.322106
2024-09-20 12:01, success, 0.081309
2024-09-21 00:02, success, 0.155346
2024-09-21 12:01, success, 0.200697
2024-09-22 00:02, success, 0.397113
2024-09-22 12:01, success, 0.340948
2024-09-23 00:02, success, 0.173023
2024-09-23 12:01, success, 0.569134
2024-09-24 00:03, success, 0.437922
2024-09-24 12:01, success, 0.360367
2024-09-25 00:02, success, 0.132810
2024-09-25 12:01, success, 0.239668
2024-09-26 00:02, success, 0.379143
2024-09-26 12:01, success, 0.127406
2024-09-27 00:03, success, 0.244588
2024-09-27 12:01, success, 0.173796
2024-09-28 00:03, success, 0.386725
2024-09-28 12:01, success, 0.478239
2024-09-29 00:03, success, 0.104928
2024-09-29 12:01, success, 0.496786
2024-09-30 00:02, success, 0.375670
2024-09-30 12:01, success, 0.238582
2024-10-01 00:03, success, 0.166711
2024-10-01 12:01, success, 0.360382
2024-10-02 00:02, success, 0.205708
2024-10-02 12:01, success, 0.114349
2024-10-03 00:02, success, 0.227350
2024-10-03 12:01, success, 0.217354
2024-10-04 00:02, success, 0.393516
2024-10-04 12:01, success, 0.239172
2024-10-05 00:02, success, 0.199735
2024-10-05 12:01, success, 0.167836
2024-10-06 00:02, success, 0.133762
2024-10-06 12:01, success, 0.135230
2024-10-07 00:02, success, 0.182042
2024-10-07 12:01, success, 0.413437
2024-10-08 00:02, success, 0.228074
2024-10-08 12:01, success, 0.152881
2024-10-09 00:02, success, 0.425829
2024-10-09 12:01, success, 0.317913
2024-10-10 00:02, success, 0.223505
2024-10-10 12:01, success, 0.557388
2024-10-11 00:02, success, 0.430391
2024-10-11 12:01, success, 0.453293
2024-10-12 00:02, success, 0.333115
2024-10-12 12:01, success, 0.381889
2024-10-13 00:03, success, 0.223142
2024-10-13 12:01, success, 0.180703
2024-10-14 00:03, success, 0.218385
2024-10-14 12:01, success, 0.153845
2024-10-15 00:02, success, 0.164971
2024-10-15 12:01, success, 0.160966
2024-10-16 00:02, success, 0.197701
2024-10-16 12:01, success, 0.157920
2024-10-17 00:02, success, 0.157965
2024-10-17 12:01, success, 0.437362
2024-10-18 00:02, success, 0.225162
2024-10-18 12:01, success, 0.393954
2024-10-19 00:02, success, 0.203788
2024-10-19 12:01, success, 0.319627
2024-10-20 00:03, success, 0.293955
2024-10-20 12:01, success, 0.319267
2024-10-21 00:02, success, 0.320302
2024-10-21 12:01, success, 0.148928
2024-10-22 00:02, success, 0.149815
2024-10-22 12:01, success, 0.255769
2024-10-23 00:03, success, 0.187001
2024-10-23 12:01, success, 0.119564
2024-10-24 00:02, success, 0.157586
2024-10-24 12:01, success, 0.217734
2024-10-25 00:03, success, 0.142614
2024-10-25 12:01, success, 0.415597
2024-10-26 00:03, success, 0.149254
2024-10-26 12:01, success, 0.377553
2024-10-27 00:02, success, 0.171458
2024-10-27 12:01, success, 0.223241
2024-10-28 00:03, success, 0.394888
2024-10-28 12:01, success, 0.141172
2024-10-29 00:03, success, 0.179495
2024-10-29 12:01, success, 0.396042
2024-10-30 00:03, success, 0.126201
2024-10-30 12:01, success, 0.462176
2024-10-31 00:02, success, 0.116246
2024-10-31 12:01, success, 0.205598
2024-11-01 00:03, success, 0.294531
2024-11-01 12:01, success, 0.236960
2024-11-02 00:02, success, 0.077925
2024-11-02 12:01, success, 0.178838
2024-11-03 00:03, success, 0.125204
2024-11-03 12:01, success, 0.140000
2024-11-04 00:03, success, 0.481038
2024-11-04 12:01, success, 0.323501
2024-11-05 00:02, success, 0.213571
2024-11-05 12:01, success, 0.307870
2024-11-06 00:02, success, 0.142209
2024-11-06 12:01, success, 0.211368
2024-11-07 00:02, success, 0.308658
2024-11-07 12:01, success, 0.140317
2024-11-08 00:02, success, 0.138621
2024-11-08 12:01, success, 0.268731
2024-11-09 00:37, success, 0.196768
2024-11-09 12:12, success, 0.062839
2024-11-10 00:41, success, 0.182231
2024-11-10 12:12, success, 0.161576
2024-11-11 00:40, success, 0.395824
2024-11-11 12:15, success, 0.235966
2024-11-12 00:38, success, 0.145815
2024-11-12 12:15, success, 0.273559
2024-11-13 00:39, success, 0.102443
2024-11-13 12:15, success, 0.142846
2024-11-14 00:39, success, 0.377353
2024-11-14 12:15, success, 0.186171
2024-11-15 00:41, success, 0.321146
2024-11-15 12:15, success, 0.395626
2024-11-16 00:40, success, 0.315904
2024-11-16 12:13, success, 0.251155
2024-11-17 00:44, success, 0.182861
2024-11-17 12:13, success, 0.151789
2024-11-18 00:43, success, 0.185254
2024-11-18 12:16, success, 0.285122
2024-11-19 00:41, success, 0.179682
2024-11-19 12:15, success, 0.153637
2024-11-20 00:41, success, 0.357242
2024-11-20 12:15, success, 0.170872
2024-11-21 00:41, success, 0.268427
2024-11-21 12:15, success, 0.325474
2024-11-22 00:42, success, 0.185826
2024-11-22 12:15, success, 0.154648
2024-11-23 00:41, success, 0.194828
2024-11-23 12:13, success, 0.361352
2024-11-24 00:44, success, 0.163582
2024-11-24 12:14, success, 0.136705
2024-11-25 00:43, success, 0.428690
2024-11-25 12:16, success, 0.329068
2024-11-26 00:42, success, 0.180287
2024-11-26 12:16, success, 0.226303
2024-11-27 00:42, success, 0.294790
2024-11-27 12:16, success, 0.228814
2024-11-28 00:42, success, 0.331206
2024-11-28 12:16, success, 0.067935
2024-11-29 00:42, success, 0.125729
2024-11-29 12:16, success, 0.100394
2024-11-30 00:41, success, 0.260959
2024-11-30 12:14, success, 0.248157
2024-12-01 00:52, success, 0.180012
2024-12-01 12:14, success, 0.178409
2024-12-02 00:44, success, 0.126993
2024-12-02 12:17, success, 0.157825
2024-12-03 00:44, success, 0.191182
2024-12-03 12:16, success, 0.278570
2024-12-04 00:43, success, 0.268006
2024-12-04 12:16, success, 0.156166
2024-12-05 00:43, success, 0.291354
2024-12-05 12:16, success, 0.266187
2024-12-06 00:43, success, 0.263035
2024-12-06 15:12, success, 0.675938
2024-12-06 15:13, success, 0.686149
2024-12-07 06:03, success, 0.149745
2024-12-07 06:03, success, 0.181278
2024-12-07 06:03, success, 0.217388
